"Bad Checks","Unknown","Hispanic or Latino","Male","1"
"Bad Checks","Unknown","Hispanic or Latino","Missing",""
"Bad Checks","Unknown","Not Hispanic or Latino","Female",""
"Bad Checks","Unknown","Not Hispanic or Latino","Male",""
"Bad Checks","Unknown","Not Hispanic or Latino","Missing",""
"Bad Checks","Unknown","Unknown","Female","1"
"Bad Checks","Unknown","Unknown","Male",""
"Bad Checks","Unknown","Unknown","Missing",""
"Bad Checks","Unknown","Missing","Female",""
"Bad Checks","Unknown","Missing","Male",""
"Bad Checks","Unknown","Missing","Missing",""
"Bad Checks","Missing","Hispanic or Latino","Female",""
"Bad Checks","Missing","Hispanic or Latino","Male",""
"Bad Checks","Missing","Hispanic or Latino","Missing",""
"Bad Checks","Missing","Not Hispanic or Latino","Female",""
"Bad Checks","Missing","Not Hispanic or Latino","Male",""
"Bad Checks","Missing","Not Hispanic or Latino","Missing",""
"Bad Checks","Missing","Unknown","Female",""
"Bad Checks","Missing","Unknown","Male",""
"Bad Checks","Missing","Unknown","Missing",""
"Bad Checks","Missing","Missing","Female",""
"Bad Checks","Missing","Missing","Male",""
"Bad Checks","Missing","Missing","Missing",""
"Curfew/Loitering/Vagrancy Violations","White","Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","White","Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","White","Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","White","Not Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","White","Not Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","White","Not Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","White","Unknown","Female",""
"Curfew/Loitering/Vagrancy Violations","White","Unknown","Male",""
"Curfew/Loitering/Vagrancy Violations","White","Unknown","Missing",""
"Curfew/Loitering/Vagrancy Violations","White","Missing","Female",""
"Curfew/Loitering/Vagrancy Violations","White","Missing","Male",""
"Curfew/Loitering/Vagrancy Violations","White","Missing","Missing",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Not Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Not Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Not Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Unknown","Female",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Unknown","Male",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Unknown","Missing",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Missing","Female",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Missing","Male",""
"Curfew/Loitering/Vagrancy Violations","Black or African American","Missing","Missing",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Unknown","Female",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Unknown","Male",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Unknown","Missing",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Missing","Female",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Missing","Male",""
"Curfew/Loitering/Vagrancy Violations","American Indian or Alaska Native","Missing","Missing",""
"Curfew/Loitering/Vagrancy Violations","Asian","Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Asian","Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Asian","Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Asian","Not Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Asian","Not Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Asian","Not Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Asian","Unknown","Female",""
"Curfew/Loitering/Vagrancy Violations","Asian","Unknown","Male",""
"Curfew/Loitering/Vagrancy Violations","Asian","Unknown","Missing",""
"Curfew/Loitering/Vagrancy Violations","Asian","Missing","Female",""
"Curfew/Loitering/Vagrancy Violations","Asian","Missing","Male",""
"Curfew/Loitering/Vagrancy Violations","Asian","Missing","Missing",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Curfew/Loitering/Vagrancy Violations","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Not Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Not Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Not Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Unknown","Female",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Unknown","Male",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Unknown","Missing",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Missing","Female",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Missing","Male",""
"Curfew/Loitering/Vagrancy Violations","Unknown","Missing","Missing",""
"Curfew/Loitering/Vagrancy Violations","Missing","Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Missing","Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Missing","Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Missing","Not Hispanic or Latino","Female",""
"Curfew/Loitering/Vagrancy Violations","Missing","Not Hispanic or Latino","Male",""
"Curfew/Loitering/Vagrancy Violations","Missing","Not Hispanic or Latino","Missing",""
"Curfew/Loitering/Vagrancy Violations","Missing","Unknown","Female",""
"Curfew/Loitering/Vagrancy Violations","Missing","Unknown","Male",""
"Curfew/Loitering/Vagrancy Violations","Missing","Unknown","Missing",""
"Curfew/Loitering/Vagrancy Violations","Missing","Missing","Female",""
"Curfew/Loitering/Vagrancy Violations","Missing","Missing","Male",""
"Curfew/Loitering/Vagrancy Violations","Missing","Missing","Missing",""
"Disorderly Conduct","White","Hispanic or Latino","Female","37"
"Disorderly Conduct","White","Hispanic or Latino","Male","125"
"Disorderly Conduct","White","Hispanic or Latino","Missing",""
"Disorderly Conduct","White","Not Hispanic or Latino","Female","168"
"Disorderly Conduct","White","Not Hispanic or Latino","Male","416"
"Disorderly Conduct","White","Not Hispanic or Latino","Missing",""
"Disorderly Conduct","White","Unknown","Female","12"
"Disorderly Conduct","White","Unknown","Male","33"
"Disorderly Conduct","White","Unknown","Missing",""
"Disorderly Conduct","White","Missing","Female","1"
"Disorderly Conduct","White","Missing","Male","1"
"Disorderly Conduct","White","Missing","Missing",""
"Disorderly Conduct","Black or African American","Hispanic or Latino","Female","3"
"Disorderly Conduct","Black or African American","Hispanic or Latino","Male","17"
"Disorderly Conduct","Black or African American","Hispanic or Latino","Missing",""
"Disorderly Conduct","Black or African American","Not Hispanic or Latino","Female","44"
"Disorderly Conduct","Black or African American","Not Hispanic or Latino","Male","115"
"Disorderly Conduct","Black or African American","Not Hispanic or Latino","Missing",""
"Disorderly Conduct","Black or African American","Unknown","Female","6"
"Disorderly Conduct","Black or African American","Unknown","Male","11"
"Disorderly Conduct","Black or African American","Unknown","Missing",""
"Disorderly Conduct","Black or African American","Missing","Female",""
"Disorderly Conduct","Black or African American","Missing","Male","1"
"Disorderly Conduct","Black or African American","Missing","Missing",""
"Disorderly Conduct","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Disorderly Conduct","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Disorderly Conduct","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Disorderly Conduct","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Disorderly Conduct","American Indian or Alaska Native","Not Hispanic or Latino","Male","1"
"Disorderly Conduct","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Disorderly Conduct","American Indian or Alaska Native","Unknown","Female",""
"Disorderly Conduct","American Indian or Alaska Native","Unknown","Male",""
"Disorderly Conduct","American Indian or Alaska Native","Unknown","Missing",""
"Disorderly Conduct","American Indian or Alaska Native","Missing","Female",""
"Disorderly Conduct","American Indian or Alaska Native","Missing","Male",""
"Disorderly Conduct","American Indian or Alaska Native","Missing","Missing",""
"Disorderly Conduct","Asian","Hispanic or Latino","Female",""
"Disorderly Conduct","Asian","Hispanic or Latino","Male",""
"Disorderly Conduct","Asian","Hispanic or Latino","Missing",""
"Disorderly Conduct","Asian","Not Hispanic or Latino","Female","1"
"Disorderly Conduct","Asian","Not Hispanic or Latino","Male","3"
"Disorderly Conduct","Asian","Not Hispanic or Latino","Missing",""
"Disorderly Conduct","Asian","Unknown","Female",""
"Disorderly Conduct","Asian","Unknown","Male","2"
"Disorderly Conduct","Asian","Unknown","Missing",""
"Disorderly Conduct","Asian","Missing","Female",""
"Disorderly Conduct","Asian","Missing","Male",""
"Disorderly Conduct","Asian","Missing","Missing",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Disorderly Conduct","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
